"ID","Date","Year","Time","Age","Sex","Dispositon","TotL..ft.","TotL..cm.","SVL...cm.","lbs","kg","Easting","Northing","General.Location","Method","Association","Additional.ID","County","Designation","Observer","Scout","Egg.Count","Follicle.Status","Comments","Phenotype","Size.Est.","X..Hidden","Snake.Temp","Ground.Temp","Microhabitat","Burrow.Feature","Behavior","Condition","NEW.ID.","Method_Grouped","x","y"
"BP01-08AUG11",2011-08-08,"2011","21:30","hatchling","Male","alive","2.5",75,64,NA,NA,"438583","2876781","Tamiami Trail","","","","Collier","CSSP","PTA","",NA,"","Head south on the ""T"" canal intersection N. of 41 Juvenile ","","Y","","","","","","","","","",-81.6137308028795,26.0086046972733
"SNOW-BP01-06OCT11",2011-10-06,"2011","N/A","adult","Male","N/A","8.6",262,228,19,8.6,"516783","2849188","SWFL","","","2044","Collier","","SS","",NA,"","Girth 26 cm","","","","","","","","","","","",-80.8326380938139,25.7606461140776
"OBS-BP01-07NOV11",2011-11-07,"2011","19:00","adult","Male","alive","8",244,214,NA,NA,"436860","2878000","Tamiami Trail near Super D Store","","","","Collier","Development","Reid Tillery","",NA,"","Heading south near super D store spotted by Reid Tillery","","Y","","","","","","","","","",-81.6310064984307,26.0195373027071
"BP01-11NOV11",2011-11-11,"2011","15:30","adult","Male","alive","8",244,214,NA,NA,"439105","2876387","Tamiami Trail","Opportunistic","","","Collier","CSSP","FWC; CSSP-CK (record)","",NA,"","EDDmaps coordinate: 445722, 2872454","","","","","","","","","","","Miscellaneous",-81.608496437053,26.0050691827175
"BP01-16NOV11",2011-11-16,"2011","8:00","adult","Male","dead","10",305,268,NA,NA,"445932","2872388","Tamiami Trail - E of Marsh Trail, W of POI","","","IN-0000152135","Collier","TTI","CSSP-MP","",NA,"","roadkilled snake was taken to RBNERR","","Y","","","","","","","","","",-81.5401148012855,25.9692312800805
"SNOW-BP01-16NOV11",2011-11-16,"2011","N/A","N/A","Male","N/A","10.7",325,285,32.4,14.7,"445722","2872454","Tamiami Trail","","","2099","Collier","CSSP","CSSP - Volunteer, Skip Snow","",NA,"","","","","","","","","","","","","",-81.5422152634414,25.9698193839125
"BP01-21NOV11",2011-11-21,"2011","N/A","adult","Male","dead","11.8",359,316,NA,NA,"448247","2916393","Immokalee Rd","","","IN-0000150615","Collier","Agricultural","IB","",NA,"","EDDmaps coordinate: 448371, 2916393","","","","","","","","","","","",-81.5187449400906,26.3666491874065
"OBS-BP01-27NOV11",2011-11-27,"2011","19:30","adult","Male","dead","12",360,317,NA,NA,"439484","2876105","Tamiami Trail","","","","Collier","CSSP","CSSP - Volunteer, Skip Snow","",NA,"","Hit and killed; .5 west of mountain bike trailhead on US 41.  Picked up by ENP employee and given to Skip S.","","Y","","","","","","","","","",-81.6046963899173,26.0025387917387
"SNOW-BP02-27NOV11",2011-11-27,"2011","N/A","adult","Male","N/A","10.4",316,NA,38.8,17.6,"N/A","N/A","SWFL","","","2052","Collier","","","",NA,"","","","","","","","","","","","","",NA,NA
"OBS-EDD-BP01-11DEC11",2011-12-11,"2011","13:00","adult","Male","alive","8-10'",NA,NA,NA,NA,"440615","2874304","near canal","","","IN-0000150617","Collier","CSSP","FWCC Exotic Species Database; CSSP - JEI/AH","",NA,"","Reported to Collier-Seminole State Park rangers. Snake was not captured. Almost caught and made it to the burn pile side of service road","","Y","","","","","","","","","",-81.5933138662694,25.9863236874769
"EDD-E29-BP01-19DEC11",2011-12-19,"2011","N/A","adult","Male","alive","11",335,295,NA,NA,"468901","2864219","Birdon Road","","","IN-0000150618","Collier","BCNP","Kevin Davis","",NA,"","11-12' burmese python observed and caught by US Park Rangers Rob Leonard & Kevin Davis while on patrol on 12/19/2011, 5:45pm. Python was fully stretched across one lane of the paved and marked road (Dona Drive). ","","","","","","","","","","","",-81.3104752051778,25.8961410577124
"SNOW-E29-BP02-19DEC11",2011-12-19,"2011","N/A","adult","Male","N/A","11.6",355,313,45.7,20.7,"468896","2864288","","","","2079","Collier","BCNP","","",NA,"","","","","","","","","","","","","",-81.3105267523771,25.8967640109703
"OBS-BP01-09JAN12",2012-01-09,"2012","N/A","adult","Male","alive","10",305,268,NA,NA,"428649","2878729","Shell Island Rd","Opportunistic","","IN-0000150566","Collier","RBNERR","Jeff Dever","",NA,"","EDDmaps coordinate: 428696, 2878639","","","","","","","","","","","Miscellaneous",-81.7131003274071,26.0257380542338
"BP01-15JAN12",2012-01-15,"2012","N/A","adult","Male","alive","11",336,295,NA,NA,"430291","2878206","Fiddler's Creek- empty land","Opportunistic","","IN-0000150561","Collier","Fiddler's Creek","GC","",NA,"","EDDmaps coordinate: 430291, 2878208","","N/A","","","","","","","","","Miscellaneous",-81.6966628506479,26.0210958391374
"BP02-15JAN12",2012-01-15,"2012","N/A","adult","Male","alive","8",245,215,NA,NA,"430291","2878206","Fiddler's Creek- empty land","Opportunistic","","IN-0000150562","Collier","Fiddler's Creek","GC","",NA,"","","","","","","","","","","","","Miscellaneous",-81.6966628506479,26.0210958391374
"BP03-15JAN12",2012-01-15,"2012","13:30","adult","Male","alive","12.7",388,342,68.4,31,"433821","2875944","Road to Nowhere","Hunting","","IN-0000150562","Collier","RBNERR","PTA,fire crew, GC","",NA,"","On canal Bank; EDDmaps coordinates: 433815, 2875918","","N/A","","","","","","","","","Hunting",-81.6612719882817,26.0008374129051
"BP01-16JAN12",2012-01-16,"2012","N/A","adult","Male","alive","14.8",451,400,97,44,"434149","2875961","Road to Nowhere","Hunting","","IN-0000150563","Collier","RBNERR","GC,PTA,DB","",NA,"","","","N/A","","","","","","","","","Hunting",-81.6579955837052,26.0010058582625
"BP02-16JAN12",2012-01-16,"2012","N/A","adult","Male","alive","10.4",317,275,33,15,"434031","2875964","Road to Nowhere","Hunting","","IN-0000150564, 2102","Collier","RBNERR","GC,PTA,DB","",NA,"","given to Skip Snow for necropsy; shedding","","N/A","","","","","","","","","Hunting",-81.6591747509054,26.0010275769544
"BP01-23JAN12",2012-01-23,"2012","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"428498","2877909","Shell Island Rd","Opportunistic","","IN-0000150565","Collier","RBNERR","GC, Paul Allen","",NA,"","Snake was reported part way in gopher tortoise burrow (scrub). Snake was in Unit 20, captured by Paul Allen and given to Greg Curry, snake will be making it's way to Skip Snow at ENP. EDDmaps coordinates: 428541, 2877894","","N/A","","","","","","","","","Miscellaneous",-81.7145645271033,26.0183267155301
"BP01-31JAN12",2012-01-31,"2012","N/A","adult","Male","alive","10.4",318,275,33.7,15.3,"","","Road to Nowhere","Hunting","","","Collier","RBNERR","AF,SH","",NA,"","","","N/A","","","","","","","","","Hunting",NA,NA
"PTA-BP01-04FEB12",2012-02-04,"2012","10:39","adult","Male","alive","10.7",326,286,35.1,15.9,"434072","2875966","Road to Nowhere","Hunting","","bp01-020412","Collier","RBNERR","PTA, GC, JC, VV","",NA,"","girth 35cm; record recovered via Romagosa","","","","","44246","","","","","","Hunting",-81.6587651934717,26.0010475020963
"BP01-13FEB12",2012-02-13,"2012","10:43","adult","Male","alive","11.3",344,302,27.3,12.4,"","","Road to Nowhere","Hunting","","","Collier","RBNERR","Greg Curry,JC,VV","",NA,"","need data PTA RBNERR","","N/A","","","","","","","","","Hunting",NA,NA
"BP02-13FEB12",2012-02-13,"2012","12:14","adult","Male","alive","8.3",254,221,17.6,8,"","","Road to Nowhere","Hunting","","","Collier","RBNERR","GC,JC,VV","",NA,"","need data PTA RBNERR","","N/A","","","","","","","","","Hunting",NA,NA
"BP03-13FEB12",2012-02-13,"2012","12:29","adult","Male","alive","8.9",270,236,19.4,8.8,"","","Road to Nowhere","Hunting","","","Collier","RBNERR","GC,JC,VV","",NA,"","need data PTA RBNERR","","N/A","","","","","","","","","Hunting",NA,NA
"OBS-BP01-25FEB12",2012-02-25,"2012","20:00","adult","Male","alive",NA,NA,NA,NA,NA,"439135","2876374","Tamiami Trail - E of Tomato Rd.","Opportunistic","","","Collier","CSSP","CSSP - George Smith","",NA,"","Hit by George Smith. Seen crossing south side to north side U.S. 41","","N/A","","","","","","traveling S to N","","","Miscellaneous",-81.608196069393,26.0049530623314
"BP01-27FEB12",2012-02-27,"2012","13:15","adult","Male","alive","11.5",349,307,NA,NA,"438971","2876489","Tamiami Trail - W of Tomato Rd.","Opportunistic","","","Collier","CSSP","CSSP - MP/HG/TT","",NA,"","Spotted by Collier Co. pollution control. FWC caught and removed. Probably the same snake that George hit on 2/25/2012","","","","","","","","","","","Miscellaneous",-81.6098401351223,26.0059845350074
"BP01-01MAR12",2012-03-01,"2012","N/A","","Male","alive",NA,NA,NA,NA,NA,"","","Road to Nowhere","Hunting","","","Collier","RBNERR","","",NA,"","","","N/A","","","","","","","","","Hunting",NA,NA
"EDD-BP01-08MAR12",2012-03-08,"2012","N/A","adult","Female","alive","15",457,402,NA,NA,"444575","2876248","South Picayune","Heavy Equipment","","IN-0000150687","Collier","PSSF","PSSF","",NA,"","21MAR12?","","","","","","","","","","","Heavy Equipment",-81.5538334302787,26.0040337574141
"SNOW-BP01-02APR12",2012-04-02,"2012","N/A","adult","Female","N/A","12.7",386,340,84.5,38.3,"N/A","N/A","SWFL","","","2128","Collier","","","",NA,"","","","","","","","","","","","","",NA,NA
"BP01-25APR12",2012-04-25,"2012","N/A","adult","Female","alive","12.9",393,388,108,49,"434005","2875967","Road to Nowhere","Opportunistic","","","Collier","RBNERR","GC,MP,MW","",NA,"","stumpy","","N/A","","","","","","","stumpy","","Miscellaneous",-81.6594346853562,26.0010534804186
"BP02-25APR12",2012-04-25,"2012","N/A","adult","Female","alive","12.3",374,328,68.8,31.2,"434040","2875961","Road to Nowhere","Opportunistic","","","Collier","RBNERR","GC,MP,MW","",NA,"","","","N/A","","","","","","","","","Miscellaneous",-81.6590846747802,26.0010008990213
"PTA-BP01-05JUN12",2012-06-05,"2012","N/A","adult","Male","N/A","11.3",344,302,NA,NA,"N/A","N/A","","","","","","","","",NA,"","","","","","","","","","","","","",NA,NA
"PTA-BP01-27JUN12",2012-06-27,"2012","N/A","juvenile","Female","dead","5.2",157,137,3.2,1.5,"429892","2878926","Collier Blvd","Road Cruising","","bp01-062712","Collier","Development","PTA","",NA,"","girth 15cm; record received via Romagosa","","","","","","","","","","","Road Cruising",-81.7006887771569,26.0275775556736
"BP01-21JUL12",2012-07-21,"2012","N/A","hatchling","Male","alive","2.5",75,64,NA,NA,"437299","2877697","Tamiami Trail","Road Cruising","","","Collier","Development","PTA","",NA,"","","","Y","","","","","","","","","Road Cruising",-81.6266049178324,26.0168205105613
"BP01-22JUL12",2012-07-22,"2012","N/A","hatchling","Male","alive","2.5",75,64,NA,NA,"429897","2878599","Collier Blvd and Port Au Prince Rd","Road Cruising","","","Collier","Development","PTA","",NA,"","","","Y","","","","","","","","","Road Cruising",-81.7006212728925,26.0246252658267
"BP02-22JUL12",2012-07-22,"2012","N/A","hatchling","Male","alive","2.5",75,64,NA,NA,"429910","2878599","Collier Blvd and Port Au Prince Rd","Road Cruising","","","Collier","Development","PTA","",NA,"","","","Y","","","","","","","","","Road Cruising",-81.7004913564361,26.0246258955606
"BP03-22JUL12",2012-07-22,"2012","N/A","hatchling","Male","alive","2.5",75,64,NA,NA,"429924","2878599","Collier Blvd and Port Au Prince Rd","Road Cruising","","","Collier","Development","PTA","",NA,"","","","Y","","","","","","","","","Road Cruising",-81.7003514464014,26.0246265736051
"BP01-23JUL12",2012-07-23,"2012","N/A","hatchling","Male","alive","2.5",75,64,NA,NA,"437271","2877716","Tamiami Trail and Royal Hammock Blvd","Road Cruising","","","Collier","Development","PTA","",NA,"","","","Y","","","","","","","","","Road Cruising",-81.6268856348324,26.0169908540906
"EDD-E29-BP01-12SEP12",2012-09-12,"2012","N/A","juvenile","Male","dead","7",215,188,NA,NA,"505746","2858818","Tamiami Trail","","","IN-0000150422","Collier","BCNP","FWCC Exotic Species Database","",NA,"","215 cm TL DOR python ; 14SEP12 in EDDMaps","","","","","","","","","","","",-80.9426583398196,25.8476909016591
"E29-BP01-16SEP12",2012-09-16,"2012","N/A","juvenile","Male","alive","6",183,160,NA,NA,"473609","2895685","Near East Hinston Island ","","","IN-0000150812","Collier","FPNWR","TB","",NA,"","EDDMaps coordinates: 475997, 2895802","","","","","","","","","","","",-81.2641092218481,26.1803631230973
"OBS-EDD-E29-BP01-23SEP12",2012-09-23,"2012","N/A","juvenile","Male","alive","6",183,160,NA,NA,"477262","2862004","Tamiami Trail","","","IN-0000150813","Collier","BCNP","TB","",NA,"","A 5-8 ft snake reported by a long-time hunter familiar with native snakes in area (Tad Barterau, Fish and Wildlife Conservation Commission, personal communication). Snake was attempting to cross road. The hunter stopped, but could not find the snake. ","","","","","","","","","","","",-81.2269659822701,25.8762944197145
"EDD-E29-BP01-04OCT12",2012-10-04,"2012","N/A","hatchling","Male","dead","3",96,81,1.1,0.5,"511809","2854998","Tamiami Trail","","","IN-0000150803","Collier","BCNP","Seth Farris","",NA,"","Yoy on US 41 within Big Cypress National Preserve approximately 7.8km west of the eastern Loop Road entrance. Collected and given to Skip Snow. SVL 80.9 cm TL 96.2 cm Weight 485 g. ","","","","","","","","","","","",-80.8821874373822,25.813159607348
"BP01-29OCT12",2012-10-29,"2012","N/A","N/A","Male","alive","8",244,211,NA,NA,"429852","2877853","Collier Blvd and Fiddler's Creek Pkwy ","Opportunistic","","IN-0000150567","Collier","Fiddler's Creek","GC","",NA,"","Received call from FWC Officer that he had been flagged down by workers on side of road. Roadkill Burmese. Snake taken by Rookery Bay NERR (Greg) Will be doing necropsy. EDDmaps coordinate: 429852, 2877859","","N/A","","","","","","","","","Miscellaneous",-81.7010309644838,26.0178873351199
"OBS-EDD-E29-BP01-07NOV12",2012-11-07,"2012","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"501996","2913449","NW Canal St","","","IN-0000151022","Hendry","Expansion","Data Historical","",NA,"","","","N/A","","","","","","","","","",-80.9799973877974,26.3410046917177
"BP01-15NOV12",2012-11-15,"2012","N/A","adult","Male","dead","8",244,214,NA,NA,"433090","2877822","Fiddler's creek- peninsula of developing land","Heavy Equipment","","","Collier","Fiddler's Creek","","",NA,"","bush hog killed python","","","","","","","","","dead-machine","","Heavy Equipment",-81.6686719066214,26.017760729182
"BP01-28NOV12",2012-11-28,"2012","N/A","adult","Male","alive","10",305,268,67,30.4,"435298","2883182","Wiggins","Opportunistic","","","Collier","Six L's Agricultural","IB/DS","",NA,"","1st snake","","","","","","","","","","","Miscellaneous",-81.6468726804179,26.066257786418
"OBS-BP01-03DEC12",2012-12-03,"2012","14:00","adult","Male","alive","10",305,268,NA,NA,"438829","2874776","San Marco Rd","","","","Collier","CSSP","CSSP - MP","",NA,"","Sighting; found sunning on north side of C.R. 92 near bridge by Ken & Diana (Vol.)","","Y","","","","","","","","","",-81.6111789863647,25.9905112726478
"BP01-20DEC12",2012-12-20,"2012","N/A","adult","Male","N/A","11.6",354,310,54,24.5,"432970","2876010","Road to Nowhere","Opportunistic","","bp01-122012","Collier","RBNERR","PTA","",NA,"","girth 41cm; mostly coiled under vegetation ","","","","","ambient = 76 F, RH = 69, SE wind@6mph","","","","","","Miscellaneous",-81.6697782462224,26.0013942139528
"BP02-20DEC12",2012-12-20,"2012","N/A","adult","Male","N/A","11.4",346,300,39,17.7,"432983","2877394","Road to Nowhere","Opportunistic","","bp02-122012","Collier","RBNERR","PTA","",NA,"","girth 37cm; fully stretched out in the sun","","","","","ambient = 76 F, RH = 69, SE wind@6mph","","","","","","Miscellaneous",-81.6697192347257,26.0138912723196
"BP01-28DEC12",2012-12-28,"2012","N/A","adult","Male","alive","11",335,295,NA,NA,"441050","2878510","New Land","Hunting","","","Collier","Six L's Agricultural","PTA","",NA,"","","","","","","","","","","","","Hunting",-81.5891574330828,26.0243189949661
"BP02-10JAN13",2013-01-10,"2013","N/A","adult","Male","dead","9.6",292,254,26.7,12.1,"437788","2874592","Curcie Rd","","","bp01-011013","Collier","RBNERR","PTA","",NA,"","girth 30cm; record received via Romagosa","","","","","","","","","","","",-81.6215707260486,25.9888055597974
"EDD-E29-BP01-12JAN13",2013-01-12,"2013","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"467212","2863725","Sea Grape Dr","","","IN-0000152251","Collier","BCNP","FWC Historical Data","",NA,"","along canal bank","","N/A","","","","","","","","","",-81.3273247286987,25.8916432393851
"EDD-E29-BP01-13JAN13",2013-01-13,"2013","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"480385","2861572","Tamiami Trail","","","IN-0000150862","Collier","BCNP","FWC Historical Data, Jake Herndon","",NA,"","","","N/A","","","","","","","","","",-81.195786572581,25.8724388811514
"BP01-18JAN13",2013-01-18,"2013","N/A","adult","Male","alive","11.1",338,295,48,21.8,"433519","2875968","Road to Nowhere","Hunting","","PYBI - 01","Collier","RBNERR","PTA","",NA,"","male research animal-Elvis","","","","","","","","","","","Hunting",-81.664290681848,26.0010402862358
"EDD-E29-BP01-22JAN13",2013-01-22,"2013","N/A","N/A","Male","alive",NA,NA,NA,NA,NA,"476958","2864125","Burns Lake","","","IN-0000150992","Collier","BCNP","FWC Historical Data","",NA,"","","","N/A","","","","","","","","","",-81.2300375374239,25.8954421238643
"BP01-26JAN13",2013-01-26,"2013","N/A","adult","Female","alive","7.6",231,202,15.6,7.1,"433824","2877319"," Fiddler's Creek- canal on property","Hunting","","PYBI - 02","Collier","Fiddler's Creek","IB","","24","C","female research animal-SweetPea","","","","","","","","","","","Hunting",-81.6613115468411,26.0132527660074
